symboling,normalized-losses,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,fuel-type_gas,aspiration_turbo,num-of-doors_four,num-of-doors_two,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_fwd,drive-wheels_rwd,engine-location_rear,engine-type_dohcv,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_three,num-of-cylinders_twelve,num-of-cylinders_two,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
-0.727380317030826,-0.21682032501391063,1.0370854599598327,0.07244983609406294,0.08381685800832216,0.27677891478244226,0.28128677195325164,0.18801046588131556,0.4071950609777607,1.2129471548266886,3.099860473990956,-0.8172849841480048,-1.920255628848416,0.964316085011042,1.3135007027183596,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,3.2732683535398857,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,-3.1517191076194173,-0.46348119143587124,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,-0.7200822998230957,1.0500305245868344,-0.3619868544002955,-1.173376152051378,1.266165314315079,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,-0.6718090752798138,-0.11111111111111112,3.1517191076194173,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
-0.727380317030826,1.1788217670551533,1.541231341098295,1.0439155628396077,1.170267677277744,1.2072691701829692,1.0160445223408232,-0.158992773398026,0.518742928461645,-3.3618162617916574,-0.4395908394638218,-0.24352750039474333,-0.295376309242404,-0.9881263587150187,-1.024568565506796,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,3.729489363048367,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,-0.7200822998230957,1.0500305245868344,-0.3619868544002955,-1.173376152051378,1.266165314315079,-0.13650472655798698,-0.07832604499879572,3.729489363048367,-1.5545631755148022,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,-0.6718090752798138,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,1.0500305245868344,-0.19487094073848926,-0.07832604499879572
-0.727380317030826,-1.3697420532448765,-0.5089619088647853,-0.36761583499580064,-1.097107945545388,2.1782155236443863,-0.5416419084808284,-0.8529992519567091,-1.0057445938181186,-0.7116084894058576,-0.28343857563493463,-1.0667447596929012,-0.701596139143907,0.964316085011042,1.001758133621672,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,2.357965224510319,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,-0.7200822998230957,-0.9523532664857334,2.7625312572654126,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,1.488518147188607,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
0.07863570994927846,-0.004440006655574807,-0.7106202613201706,-0.7329533732590809,-1.002633961261093,0.3172350128433352,-1.1470822948001873,-0.7290695236426585,-0.6339183688718347,0.10869391633260499,-0.1793370664156764,-0.8921229168114737,0.11084352065909901,0.964316085011042,1.001758133621672,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,3.408135064134726,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,-0.7200822998230957,1.0500305245868344,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,1.488518147188607,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
-0.727380317030826,-0.489880734331771,-0.3745230072278625,-0.5502846041274408,-0.3413160712710107,-0.1682381638873747,-0.5240077224715267,-0.40685223002612714,-0.6339183688718347,1.0236465996562742,-0.28343857563493463,-0.46804129838514996,1.329503010363608,0.31350193710235513,0.3782729954282974,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,3.5590260840104375,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,-1.0760551736979405,1.1028219331407116,-0.17733172553297716,1.3887301496588271,-0.9523532664857334,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,-0.6718090752798138,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
0.07863570994927846,0.784401175818244,-0.8450591629570935,-1.3972034428286848,-1.002633961261093,-1.2605528115314677,-1.1549197108043214,-0.9025711432823293,-1.3032055737751442,-0.08060663883780947,-0.1793370664156764,-0.9170688943659633,0.7201732655113535,0.964316085011042,1.157629418170016,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,4.415880433163923,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,1.3887301496588271,-0.9523532664857334,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,1.488518147188607,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
0.8846517369293829,-1.187701780366303,-0.8450591629570935,-1.3473846876109652,-1.097107945545388,-0.006413771643802805,-0.8551385486461922,-0.45642412135174737,1.1136648883756997,-1.9420620980135497,-0.3615147075493785,-0.7923390065935152,-1.514035798946913,0.1507984001251834,0.06653042633160997,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,4.415880433163923,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,-1.0760551736979405,1.1028219331407116,-0.17733172553297716,1.3887301496588271,-0.9523532664857334,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,-1.5545631755148022,3.729489363048367,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,1.488518147188607,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
-0.727380317030826,1.1788217670551533,1.541231341098295,1.0439155628396077,1.170267677277744,1.2072691701829692,1.362850180523757,0.6341574878118976,1.4111258683327268,0.8343460444858597,2.8396067009428103,-0.24352750039474333,-2.0218105863237916,0.47620547407952685,0.3782729954282974,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,3.729489363048367,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,-3.1517191076194173,2.1575848566842284,0.9293203772845849,-0.9067647005823628,-0.17733172553297716,-0.7200822998230957,1.0500305245868344,-0.3619868544002955,-1.173376152051378,1.266165314315079,-0.13650472655798698,-0.07832604499879572,3.729489363048367,-1.5545631755148022,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,-0.6718090752798138,-0.11111111111111112,3.1517191076194173,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
1.6906677639094871,0.6933810393789572,-0.475352183455554,-0.07700642955909891,0.1782908422926206,-1.4223772037750368,0.4987750660679728,0.7333012704631381,1.0392996433864428,2.03324956056515,-0.8039461217312255,1.003771377329738,-0.295376309242404,-0.9881263587150187,-1.024568565506796,-0.19487094073848926,-0.19487094073848926,-0.11111111111111112,4.415880433163923,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,2.1575848566842284,-1.0760551736979405,1.1028219331407116,-0.17733172553297716,1.3887301496588271,-0.9523532664857334,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,-0.6718090752798138,-0.11111111111111112,-0.3172871584851762,12.767145334803702,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
0.07863570994927846,-0.7326010981698691,-0.7106202613201706,-1.513447205003366,-1.097107945545388,-0.6941674386789748,-1.337139632900439,-0.9025711432823293,-1.0801098388073755,-0.4592077491786384,-0.1272863118060475,-0.867176939256984,0.517063350560602,2.1032408438512444,1.9369858409117344,-0.19487094073848926,-0.19487094073848926,9.0,-0.22645540682891915,-0.28097574347450816,-0.13650472655798698,-0.13650472655798698,-0.30550504633038933,-0.15811388300841897,-0.07832604499879572,-0.2409657986707497,-0.29341560154802276,-0.268133222179948,-0.1948709407384893,-0.17733172553297716,-0.11111111111111112,-0.17733172553297719,-0.22645540682891913,-0.4240944648399854,-0.2548235957188128,-0.22645540682891915,0.3172871584851761,-0.46348119143587124,-1.0760551736979405,1.1028219331407116,-0.17733172553297716,1.3887301496588271,-0.9523532664857334,-0.3619868544002955,0.8522416262267904,-0.7897862851668316,-0.13650472655798698,-0.07832604499879572,-0.268133222179948,0.6432675209026769,-0.268133222179948,-0.2548235957188128,-0.13650472655798698,-0.19487094073848926,0.5114083119567587,-0.37267799624996495,0.0,-0.07832604499879571,-0.13650472655798698,1.488518147188607,-0.11111111111111112,-0.3172871584851762,-0.07832604499879572,-0.9523532664857334,-0.19487094073848926,-0.07832604499879572
